pubmlst_id,st,n_reads,coverage,arcC,aroE,glpF,gmk,pta,tpi,yqiL,clonal_complex,MLST.CC,CC_filled,note,predicted_cc_is_correct,predicted_mlst_is_single
39191,5,6000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39191,5,7000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39191,5,8000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39191,6128,4000,99.1,1,4*,112*,4,12*,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39191,ND,1000,72.25,126*,639*,920*,342*,224*,1*,512*,,CC5,CC5,"Tested up to DLV, none found",,
39191,ND,2000,91.08,1*,1141*,1*,4*,224*,1*,512*,CC5,CC5,CC5,taken from DLV with 2 STs,TRUE,TRUE
39191,ND,3000,94.91,1,1141*,1*,4,452*,1*,10,CC5,CC5,CC5,taken from SLV with 1 STs,TRUE,TRUE
39192,239,4000,99.29,2*,3,1,1,4*,4,3*,CC8,CC8,CC8,"",TRUE,TRUE
39192,239,5000,99.45,2*,3,1,1,4*,4,3*,CC8,CC8,CC8,"",TRUE,TRUE
39192,239,6000,99.71,2*,3,1,1,4*,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39192,239,7000,99.94,2,3,1,1,4*,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39192,239,8000,99.94,2,3,1,1,4*,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39192,ND,1000,66.22,739*,345*,1*,1*,336*,741*,91*,,CC8,CC8,"Tested up to DLV, none found",,
39192,ND,2000,94.69,2*,3*,1*,1*,441*,4*,3*,CC8,CC8,CC8,taken from SLV with 39 STs,TRUE,TRUE
39192,ND,3000,97.39,2*,3*,1,1,185*,4*,3*,CC8,CC8,CC8,taken from SLV with 39 STs,TRUE,TRUE
39193,225,5000,99.77,1,4,1*,4*,12,25,10,CC5,CC5,CC5,"",TRUE,TRUE
39193,225,6000,99.84,1,4,1*,4,12,25,10,CC5,CC5,CC5,"",TRUE,TRUE
39193,225,7000,100,1,4,1,4,12,25,10,CC5,CC5,CC5,"",TRUE,TRUE
39193,225,8000,100,1,4,1,4,12,25,10,CC5,CC5,CC5,"",TRUE,TRUE
39193,ND,1000,63.98,862*,1009*,6*,538*,15*,404*,10*,,CC5,CC5,"Tested up to DLV, none found",,
39193,ND,2000,83.97,1,4*,6*,538*,675*,25*,10*,,CC5,CC5,"Tested up to DLV, none found",,
39193,ND,3000,97.26,1,4,6*,4*,12*,25*,10*,CC5,CC5,CC5,taken from SLV with 17 STs,TRUE,TRUE
39193,ND,4000,99.36,1,4,6*,4*,12,25*,10*,CC5,CC5,CC5,taken from SLV with 17 STs,TRUE,TRUE
39194,151,3000,98.74,6,72*,12,43*,49*,67*,59*,"","",CC130,"",TRUE,TRUE
39194,151,4000,99.48,6,72*,12,43,49*,67*,59*,"","",CC130,"",TRUE,TRUE
39194,151,5000,99.77,6,72*,12,43,49*,67,59,"","",CC130,"",TRUE,TRUE
39194,151,6000,99.97,6,72,12,43,49*,67,59,"","",CC130,"",TRUE,TRUE
39194,151,7000,99.97,6,72,12,43,49*,67,59,"","",CC130,"",TRUE,TRUE
39194,151,8000,100,6,72,12,43,49,67,59,"","",CC130,"",TRUE,TRUE
39194,8445,2000,90.33,6,1168*,12*,43*,49*,67*,59*,"","",CC130,"",TRUE,TRUE
39194,ND,1000,69.38,6*,1168*,12*,351*,49*,721*,138*,,"",CC130,"Tested up to DLV, none found",,
39195,80,4000,99.58,1,3*,1,14,11*,51,10*,"","",CC80,"",TRUE,TRUE
39195,80,5000,100,1,3,1,14,11,51,10,"","",CC80,"",TRUE,TRUE
39195,80,6000,100,1,3,1,14,11,51,10,"","",CC80,"",TRUE,TRUE
39195,80,7000,100,1,3,1,14,11,51,10,"","",CC80,"",TRUE,TRUE
39195,80,8000,100,1,3,1,14,11,51,10,"","",CC80,"",TRUE,TRUE
39195,ND,1000,61.03,1*,710*,720*,14*,11*,51*,881*,,"",CC80,"Tested up to DLV, none found",,
39195,ND,2000,93.92,1*,337*,939*,14,11*,51*,40*,,"",CC80,"Tested up to DLV, none found",,
39195,ND,3000,96.81,1*,532*,939*,14,11*,51,320*,,"",CC80,"Tested up to DLV, none found",,
39196,398,2000,94.81,3*,35,19*,2*,20*,26*,39*,"","",CC398/CC5561,"",TRUE,TRUE
39196,398,3000,96.81,3*,35,19*,2*,20*,26,39,"","",CC398/CC5561,"",TRUE,TRUE
39196,398,4000,99.68,3*,35,19*,2,20*,26,39,"","",CC398/CC5561,"",TRUE,TRUE
39196,398,5000,99.9,3,35,19*,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
39196,398,6000,99.9,3,35,19*,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
39196,398,7000,99.94,3,35,19*,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
39196,398,8000,100,3,35,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
39196,ND,1000,80.77,3*,35*,440*,2*,306*,26*,759*,,"",CC398/CC5561,"Tested up to DLV, none found",,
39197,250,5000,100,3,3,1,1,4,4,16,CC8,CC8,CC8,"",TRUE,TRUE
39197,250,6000,100,3,3,1,1,4,4,16,CC8,CC8,CC8,"",TRUE,TRUE
39197,250,7000,100,3,3,1,1,4,4,16,CC8,CC8,CC8,"",TRUE,TRUE
39197,250,8000,100,3,3,1,1,4,4,16,CC8,CC8,CC8,"",TRUE,TRUE
39197,ND,1000,77.53,301*,778*,931*,478*,4*,4*,16*,,CC8,CC8,"Tested up to DLV, none found",,
39197,ND,2000,94.72,301*,3*,1*,478*,4*,660*,16*,,CC8,CC8,"Tested up to DLV, none found",,
39197,ND,3000,98.2,301*,3*,1*,1*,4*,4,16*,CC8,CC8,CC8,taken from SLV with 3 STs,TRUE,TRUE
39197,ND,4000,99.48,301*,3*,1*,1*,4,4,16,CC8,CC8,CC8,taken from SLV with 3 STs,TRUE,TRUE
39198,5,3000,98.74,1,4*,1*,4*,12,1*,10*,CC5,CC5,CC5,"",TRUE,TRUE
39198,5,4000,99.9,1,4,1*,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39198,5,5000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39198,5,6000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39198,5,7000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39198,5,8000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39198,ND,1000,83.39,1*,4*,244*,4*,365*,1*,10*,CC5,CC5,CC5,taken from DLV with 251 STs,TRUE,TRUE
39198,ND,2000,89.99,1,4*,244*,4*,12*,794*,10*,CC5,CC5,CC5,taken from DLV with 255 STs,TRUE,TRUE
39200,133,3000,98.04,6*,66*,46*,2*,7*,50,18,"","",CC425,"",TRUE,TRUE
39200,133,4000,99.45,6*,66*,46*,2,7,50,18,"","",CC425,"",TRUE,TRUE
39200,133,5000,100,6,66,46,2,7,50,18,"","",CC425,"",TRUE,TRUE
39200,133,6000,100,6,66,46,2,7,50,18,"","",CC425,"",TRUE,TRUE
39200,133,7000,100,6,66,46,2,7,50,18,"","",CC425,"",TRUE,TRUE
39200,133,8000,100,6,66,46,2,7,50,18,"","",CC425,"",TRUE,TRUE
39200,ND,1000,74.47,6*,66*,46*,303*,681*,50*,18*,,"",CC425,"Tested up to DLV, none found",,
39200,ND,2000,92.72,6*,66*,46*,48*,7*,50*,18*,CC121,"",CC425,taken from DLV with 1 STs,FALSE,TRUE
39201,105,4000,99.52,1,4*,1,4,12*,1,28*,CC5,CC5,CC5,"",TRUE,TRUE
39201,105,5000,99.97,1,4,1,4,12,1,28*,CC5,CC5,CC5,"",TRUE,TRUE
39201,105,6000,100,1,4,1,4,12,1,28,CC5,CC5,CC5,"",TRUE,TRUE
39201,105,7000,100,1,4,1,4,12,1,28,CC5,CC5,CC5,"",TRUE,TRUE
39201,105,8000,100,1,4,1,4,12,1,28,CC5,CC5,CC5,"",TRUE,TRUE
39201,ND,1000,56.02,1*,4*,605*,537*,458*,113*,531*,,CC5,CC5,"Tested up to DLV, none found",,
39201,ND,2000,90.05,1*,4*,873*,4*,296*,113*,28*,,CC5,CC5,"Tested up to DLV, none found",,
39201,ND,3000,97.97,1,4*,873*,4,12*,1*,28*,CC5,CC5,CC5,taken from SLV with 3 STs,TRUE,TRUE
39202,22,3000,93.43,7*,6,1,5*,8,8*,6*,CC22,CC22,CC22,"",TRUE,TRUE
39202,22,4000,99.71,7*,6,1,5,8,8,6*,CC22,CC22,CC22,"",TRUE,TRUE
39202,22,5000,99.81,7*,6,1,5,8,8,6*,CC22,CC22,CC22,"",TRUE,TRUE
39202,22,6000,100,7,6,1,5,8,8,6,CC22,CC22,CC22,"",TRUE,TRUE
39202,22,7000,100,7,6,1,5,8,8,6,CC22,CC22,CC22,"",TRUE,TRUE
39202,22,8000,100,7,6,1,5,8,8,6,CC22,CC22,CC22,"",TRUE,TRUE
39202,4155,2000,91.44,7*,6,1*,5*,8*,480*,6*,CC22,CC22,CC22,"",TRUE,TRUE
39202,ND,1000,73.82,7*,6*,58*,508*,8*,480*,232*,,CC22,CC22,"Tested up to DLV, none found",,
39203,425,3000,99.1,18*,33*,6,20,7*,50,48,"","",CC425,"",TRUE,TRUE
39203,425,4000,100,18,33,6,20,7,50,48,"","",CC425,"",TRUE,TRUE
39203,425,5000,100,18,33,6,20,7,50,48,"","",CC425,"",TRUE,TRUE
39203,425,6000,100,18,33,6,20,7,50,48,"","",CC425,"",TRUE,TRUE
39203,425,7000,100,18,33,6,20,7,50,48,"","",CC425,"",TRUE,TRUE
39203,425,8000,100,18,33,6,20,7,50,48,"","",CC425,"",TRUE,TRUE
39203,ND,1000,67.09,498*,33*,665*,20*,7*,394*,377*,,"",CC425,"Tested up to DLV, none found",,
39203,ND,2000,96.01,498*,33*,6*,20*,7*,50*,48*,,"",CC425,"Tested up to DLV, none found",,
39204,93,2000,96.2,6*,64,44*,2*,43,55,51*,CC93,CC93,CC93,"",TRUE,TRUE
39204,93,3000,98.42,6*,64,44*,2*,43,55,51*,CC93,CC93,CC93,"",TRUE,TRUE
39204,93,4000,100,6,64,44,2,43,55,51,CC93,CC93,CC93,"",TRUE,TRUE
39204,93,5000,100,6,64,44,2,43,55,51,CC93,CC93,CC93,"",TRUE,TRUE
39204,93,6000,100,6,64,44,2,43,55,51,CC93,CC93,CC93,"",TRUE,TRUE
39204,93,7000,100,6,64,44,2,43,55,51,CC93,CC93,CC93,"",TRUE,TRUE
39204,93,8000,100,6,64,44,2,43,55,51,CC93,CC93,CC93,"",TRUE,TRUE
39204,ND,1000,83.48,514*,64*,44*,457*,43,55*,51*,CC93,CC93,CC93,taken from DLV with 7 STs,TRUE,TRUE
39205,36,5000,99.87,2,2,2,2,3*,3*,2,CC30,CC30,CC30,"",TRUE,TRUE
39205,36,6000,99.94,2,2,2,2,3,3*,2,CC30,CC30,CC30,"",TRUE,TRUE
39205,36,7000,100,2,2,2,2,3,3,2,CC30,CC30,CC30,"",TRUE,TRUE
39205,36,8000,100,2,2,2,2,3,3,2,CC30,CC30,CC30,"",TRUE,TRUE
39205,500,3000,96.62,2*,2,2*,2,71*,3*,2*,CC30,CC30,CC30,"",TRUE,TRUE
39205,500,4000,98.23,2*,2,2*,2,71*,3*,2*,CC30,CC30,CC30,"",TRUE,TRUE
39205,ND,1000,79.61,649*,2*,289*,2*,3*,3*,348*,CC30,CC30,CC30,taken from DLV with 1 STs,TRUE,TRUE
39205,ND,2000,91.86,218*,2,289*,2*,71*,3*,348*,,CC30,CC30,"Tested up to DLV, none found",,
39206,375,2000,95.56,19*,23*,15*,2*,19*,20*,42*,"","",CC59,"",TRUE,TRUE
39206,59,3000,99.03,19*,23,15*,2,19,20,15*,"","",CC59,"",TRUE,TRUE
39206,59,4000,99.77,19*,23,15,2,19,20,15*,"","",CC59,"",TRUE,TRUE
39206,59,5000,99.81,19*,23,15,2,19,20,15*,"","",CC59,"",TRUE,TRUE
39206,59,6000,100,19,23,15,2,19,20,15,"","",CC59,"",TRUE,TRUE
39206,59,7000,100,19,23,15,2,19,20,15,"","",CC59,"",TRUE,TRUE
39206,59,8000,100,19,23,15,2,19,20,15,"","",CC59,"",TRUE,TRUE
39206,ND,1000,61.05,160*,195*,527*,77*,314*,20*,42*,,"",CC59,"Tested up to DLV, none found",,
39207,1,5000,100,1,1,1,1,1,1,1,CC1,CC1,CC1,"",TRUE,TRUE
39207,1,6000,100,1,1,1,1,1,1,1,CC1,CC1,CC1,"",TRUE,TRUE
39207,1,7000,100,1,1,1,1,1,1,1,CC1,CC1,CC1,"",TRUE,TRUE
39207,1,8000,100,1,1,1,1,1,1,1,CC1,CC1,CC1,"",TRUE,TRUE
39207,ND,1000,51.34,385*,130*,489*,135*,139*,1*,1077*,,CC1,CC1,"Tested up to DLV, none found",,
39207,ND,2000,90.98,623*,1*,489*,371*,1*,1*,135*,,CC1,CC1,"Tested up to DLV, none found",,
39207,ND,3000,95.81,623*,1*,489*,1*,1*,409*,1,CC1,CC1,CC1,taken from DLV with 1 STs,TRUE,TRUE
39207,ND,4000,98.36,673*,1*,1,1,1*,409*,1,CC1,CC1,CC1,taken from SLV with 1 STs,TRUE,TRUE
39208,1,5000,99.81,1*,1,1,1,1*,1,1,CC1,CC1,CC1,"",TRUE,TRUE
39208,1,6000,100,1,1,1,1,1,1,1,CC1,CC1,CC1,"",TRUE,TRUE
39208,1,7000,100,1,1,1,1,1,1,1,CC1,CC1,CC1,"",TRUE,TRUE
39208,1,8000,100,1,1,1,1,1,1,1,CC1,CC1,CC1,"",TRUE,TRUE
39208,7770,3000,99.1,1*,1,1,1*,920*,1,1,CC1,CC1,CC1,"",TRUE,TRUE
39208,7770,4000,99.45,1*,1,1,1*,920*,1,1,CC1,CC1,CC1,"",TRUE,TRUE
39208,ND,1000,83.42,23*,223*,316*,1*,156*,113*,1*,,CC1,CC1,"Tested up to DLV, none found",,
39208,ND,2000,95.24,210*,223*,1,1*,1*,1*,1*,CC1,CC1,CC1,taken from SLV with 1 STs,TRUE,TRUE
39209,5,7000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39209,5,8000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39209,ND,1000,70.59,62*,587*,798*,357*,224*,1*,346*,,CC5,CC5,"Tested up to DLV, none found",,
39209,ND,2000,86.97,1*,4*,798*,357*,224*,1,621*,,CC5,CC5,"Tested up to DLV, none found",,
39209,ND,3000,96.04,1,4*,798*,4*,12*,1,10*,CC5,CC5,CC5,taken from SLV with 149 STs,TRUE,TRUE
39209,ND,4000,99.45,1,4*,798*,4,12*,1,10,CC5,CC5,CC5,taken from SLV with 149 STs,TRUE,TRUE
39209,ND,5000,100,1,4,798,4,12,1,10,CC5,CC5,CC5,taken from SLV with 149 STs,TRUE,TRUE
39209,ND,6000,100,1,4,798,4,12,1,10,CC5,CC5,CC5,taken from SLV with 149 STs,TRUE,TRUE
39210,5,4000,99.81,1*,4,1,4,12*,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39210,5,5000,99.94,1*,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39210,5,6000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39210,5,7000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39210,5,8000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39210,ND,1000,61.73,108*,847*,"",257*,815*,1*,10*,,CC5,CC5,"Tested up to DLV, none found",,
39210,ND,2000,89.28,80*,847*,982*,324*,671*,1*,10,,CC5,CC5,"Tested up to DLV, none found",,
39210,ND,3000,98.36,1*,664,794*,4*,934*,1*,10,,CC5,CC5,"Tested up to DLV, none found",,
39211,8,3000,95.49,3*,3,1*,1,4,4*,3*,CC8,CC8,CC8,"",TRUE,TRUE
39211,8,4000,98.23,3,3,1,1,4,4*,3*,CC8,CC8,CC8,"",TRUE,TRUE
39211,8,6000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39211,8,7000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39211,8,8000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39211,ND,1000,82.29,876*,3*,822*,1*,4*,368*,400*,,CC8,CC8,"Tested up to DLV, none found",,
39211,ND,2000,91.34,240*,3,822*,1,4,368*,3*,CC8,CC8,CC8,taken from DLV with 2 STs,TRUE,TRUE
39211,ND,5000,99.61,3,3,1,1,4,4*,1011*,CC8,CC8,CC8,taken from SLV with 110 STs,TRUE,TRUE
39212,239,3000,98.49,2,3,1*,1*,4,4,3*,CC8,CC8,CC8,"",TRUE,TRUE
39212,239,4000,99.65,2,3,1*,1*,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39212,239,5000,99.87,2,3,1,1*,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39212,239,6000,99.87,2,3,1,1*,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39212,239,7000,99.97,2,3,1,1*,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39212,239,8000,100,2,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39212,ND,1000,75.72,814*,202*,920*,533*,308*,4*,772*,,CC8,CC8,"Tested up to DLV, none found",,
39212,ND,2000,95.88,2*,3,198*,1*,4,4*,3*,CC8,CC8,CC8,taken from SLV with 43 STs,TRUE,TRUE
39213,398,2000,91.91,3*,35*,19*,2*,20*,26*,39*,"","",CC398/CC5561,"",TRUE,TRUE
39213,398,3000,97.1,3*,35*,19*,2*,20,26,39*,"","",CC398/CC5561,"",TRUE,TRUE
39213,398,4000,99.48,3*,35*,19,2,20,26,39*,"","",CC398/CC5561,"",TRUE,TRUE
39213,398,5000,99.9,3*,35,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
39213,398,6000,100,3,35,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
39213,398,7000,100,3,35,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
39213,398,8000,100,3,35,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
39213,ND,1000,58.73,632*,820*,494*,422*,20*,26*,"",,"",CC398/CC5561,"Tested up to DLV, none found",,
39214,8,4000,99.48,3,3,1,1*,4*,4*,3,CC8,CC8,CC8,"",TRUE,TRUE
39214,8,5000,99.84,3,3,1,1,4,4*,3,CC8,CC8,CC8,"",TRUE,TRUE
39214,8,6000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39214,8,7000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39214,8,8000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39214,ND,1000,76.77,64*,220*,798*,150*,643*,163*,3*,,CC8,CC8,"Tested up to DLV, none found",,
39214,ND,2000,96.72,3*,3*,868*,514*,4*,4*,3,CC8,CC8,CC8,taken from SLV with 1 STs,TRUE,TRUE
39214,ND,3000,98.65,3,3*,1,514*,4*,4*,3,CC8,CC8,CC8,taken from SLV with 77 STs,TRUE,TRUE
39215,4618,4000,99.68,551,2*,2,2,6,3,2*,CC30,CC30,CC30,"",TRUE,TRUE
39215,4618,5000,99.97,551,2*,2,2,6,3,2,CC30,CC30,CC30,"",TRUE,TRUE
39215,4618,6000,99.97,551,2*,2,2,6,3,2,CC30,CC30,CC30,"",TRUE,TRUE
39215,4618,7000,99.97,551,2*,2,2,6,3,2,CC30,CC30,CC30,"",TRUE,TRUE
39215,4618,8000,99.97,551,2*,2,2,6,3,2,CC30,CC30,CC30,"",TRUE,TRUE
39215,ND,1000,62.69,520*,241*,485*,277*,173*,3*,977*,,CC30,CC30,"Tested up to DLV, none found",,
39215,ND,2000,82.9,58*,878*,371*,2*,6*,3*,977*,,CC30,CC30,"Tested up to DLV, none found",,
39215,ND,3000,89.44,58*,241*,2*,2,6*,3*,2*,CC30,CC30,CC30,taken from SLV with 1 STs,TRUE,TRUE
39216,3341,2000,95.84,377*,3*,1*,1,4*,4,3*,CC8,CC8,CC8,"",TRUE,TRUE
39216,8,6000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39216,8,7000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39216,8,8000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39216,ND,1000,59.02,623*,337*,"",1*,131*,4*,3*,,CC8,CC8,"Tested up to DLV, none found",,
39216,ND,3000,99.1,3*,3*,326*,1,4*,4,3,CC8,CC8,CC8,taken from SLV with 110 STs,TRUE,TRUE
39216,ND,4000,99.71,3,3*,326*,1,4*,4,3,CC8,CC8,CC8,taken from SLV with 110 STs,TRUE,TRUE
39216,ND,5000,99.97,3,3,326*,1,4,4,3,CC8,CC8,CC8,taken from SLV with 110 STs,TRUE,TRUE
39217,8,4000,99,3,3*,1*,1*,4*,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39217,8,5000,99.77,3,3,1*,1,4*,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39217,8,6000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39217,8,7000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39217,8,8000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39217,ND,1000,80.84,234*,352*,414*,12*,222*,4*,3*,,CC8,CC8,"Tested up to DLV, none found",,
39217,ND,2000,89.86,234*,513*,1*,488*,222*,4*,3*,,CC8,CC8,"Tested up to DLV, none found",,
39217,ND,3000,96.75,3,474*,1*,1*,395*,4,3,CC8,CC8,CC8,taken from SLV with 2 STs,TRUE,TRUE
39218,254,4000,99.45,3*,32,1*,1,4*,4,3*,CC8,CC8,CC8,"",TRUE,TRUE
39218,254,5000,99.97,3,32,1*,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39218,254,6000,100,3,32,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39218,254,7000,100,3,32,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39218,254,8000,100,3,32,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39218,ND,1000,69.35,504*,32*,744*,411*,372*,4*,3*,,CC8,CC8,"Tested up to DLV, none found",,
39218,ND,2000,87.6,3*,32*,744*,1*,116*,4*,3*,CC8,CC8,CC8,taken from DLV with 4 STs,TRUE,TRUE
39218,ND,3000,97.36,3*,32,1*,1*,4*,4,413*,CC8,CC8,CC8,taken from SLV with 3 STs,TRUE,TRUE
39219,239,4000,99.03,2*,3*,1*,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39219,239,5000,99.65,2,3*,1*,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39219,239,6000,100,2,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39219,239,7000,100,2,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39219,239,8000,100,2,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39219,ND,1000,89.5,2*,602*,171*,663*,1007*,4*,756*,,CC8,CC8,"Tested up to DLV, none found",,
39219,ND,2000,95.33,2*,327*,171*,1,1007*,4,756*,,CC8,CC8,"Tested up to DLV, none found",,
39219,ND,3000,98.2,2*,3*,171*,1,1007*,4,3*,CC8,CC8,CC8,taken from DLV with 69 STs,TRUE,TRUE
39220,398,5000,99.74,3,35*,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
39220,398,6000,100,3,35,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
39220,398,7000,100,3,35,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
39220,398,8000,100,3,35,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
39220,7277,4000,98.71,3,1036*,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
39220,ND,1000,69.66,24*,1017*,6*,225*,20*,26*,514*,,"",CC398/CC5561,"Tested up to DLV, none found",,
39220,ND,2000,86.23,3*,1017*,19*,250*,20*,26,39*,,"",CC398/CC5561,"Tested up to DLV, none found",,
39220,ND,3000,90.55,3*,1017*,19,164*,20*,26,39*,,"",CC398/CC5561,"Tested up to DLV, none found",,
39349,5,4000,99.94,1,4*,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39349,5,5000,99.94,1,4*,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39349,5,6000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39349,5,7000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39349,5,8000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
39349,ND,1000,71.57,673*,24*,370*,4*,251*,45*,10*,,CC5,CC5,"Tested up to DLV, none found",,
39349,ND,2000,91.44,598*,24*,370*,4*,12*,113*,10,,CC5,CC5,"Tested up to DLV, none found",,
39349,ND,3000,98.04,1*,4*,639,4*,12*,1*,10,CC5,CC5,CC5,taken from SLV with 150 STs,TRUE,TRUE
39649,4803,3000,96.3,90*,3,1*,1,4*,4*,3*,CC8,CC8,CC8,"",TRUE,TRUE
39649,4803,4000,97.26,90*,3,1*,1,4*,4*,3*,CC8,CC8,CC8,"",TRUE,TRUE
39649,8,5000,99.45,3*,3,1,1,4*,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39649,8,6000,99.58,3,3,1,1,4*,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39649,8,8000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39649,858,7000,99.97,3,3,1,1,13*,4,3,CC8,CC8,CC8,"",TRUE,TRUE
39649,ND,1000,67.51,"",554*,109*,621*,296*,4*,3*,,CC8,CC8,"Tested up to DLV, none found",,
39649,ND,2000,91.79,695*,3,109*,1*,296*,4*,3*,CC8,CC8,CC8,taken from DLV with 1 STs,TRUE,TRUE
39651,4231,1000,84.18,19*,23*,575*,2*,19*,20*,15*,"","",CC59,"",TRUE,TRUE
39651,59,2000,97.62,19*,23*,15*,2*,19*,20,15*,"","",CC59,"",TRUE,TRUE
39651,59,3000,99.9,19,23,15,2*,19,20,15*,"","",CC59,"",TRUE,TRUE
39651,59,4000,99.9,19,23,15,2*,19,20,15*,"","",CC59,"",TRUE,TRUE
39651,59,5000,99.94,19,23,15,2,19,20,15*,"","",CC59,"",TRUE,TRUE
39651,59,6000,100,19,23,15,2,19,20,15,"","",CC59,"",TRUE,TRUE
39651,59,7000,100,19,23,15,2,19,20,15,"","",CC59,"",TRUE,TRUE
39651,59,8000,100,19,23,15,2,19,20,15,"","",CC59,"",TRUE,TRUE
39652,59,4000,98.45,19*,23*,15,2,19,20,15,"","",CC59,"",TRUE,TRUE
39652,59,5000,99.84,19,23*,15,2,19,20,15,"","",CC59,"",TRUE,TRUE
39652,59,6000,100,19,23,15,2,19,20,15,"","",CC59,"",TRUE,TRUE
39652,59,7000,100,19,23,15,2,19,20,15,"","",CC59,"",TRUE,TRUE
39652,59,8000,100,19,23,15,2,19,20,15,"","",CC59,"",TRUE,TRUE
39652,ND,1000,74.31,750*,955*,15*,215*,19*,20*,784*,,"",CC59,"Tested up to DLV, none found",,
