"Isolate.name","MLST.CC","pubmlst_id","CC_filled","has_disagreement"
"ERR3826849","CC22",NA,"CC22",FALSE
"ERR3826850","CC22",NA,"CC22",FALSE
"ERR3826851","CC5",NA,"CC5",FALSE
"ERR3826852","CC59",NA,"CC59",FALSE
"ERR3826853","CC59",NA,"CC59",FALSE
"ERR3829616","CC30",NA,"CC30",FALSE
"ERR701905","CC22",NA,"CC22",FALSE
"ERR701906","CC22",NA,"CC22",FALSE
"ERR701907","CC22",NA,"CC22",FALSE
"ERR701908","CC22",NA,"CC22",FALSE
"ERR701909","CC22",NA,"CC22",FALSE
"ERR701910","CC22",NA,"CC22",FALSE
"ERR701911","CC22",NA,"CC22",FALSE
"ERR701912","CC22",NA,"CC22",FALSE
"ERR701913","CC22",NA,"CC22",FALSE
"ERR701914","CC22",NA,"CC22",FALSE
"ERR701915","CC22",NA,"CC22",FALSE
"ERR701916","CC22",NA,"CC22",FALSE
"ERR701917","CC22",NA,"CC22",FALSE
"ERR701918","CC22",NA,"CC22",FALSE
"ERR701919","CC8",NA,"CC8",FALSE
"ERR701920","CC22",NA,"CC22",FALSE
"ERR701921","CC22",NA,"CC22",FALSE
"ERR701922","CC30",NA,"CC30",FALSE
"ERR701923","CC22",NA,"CC22",FALSE
"ERR701924","CC22",NA,"CC22",FALSE
"ERR701925","CC22",NA,"CC22",FALSE
"ERR701926","CC22",NA,"CC22",FALSE
"ERR701927","CC22",NA,"CC22",FALSE
"ERR701928","CC22",NA,"CC22",FALSE
"ERR701929","CC130",NA,"CC130",FALSE
"ERR701930","CC22",NA,"CC22",FALSE
"ERR701931","CC22",NA,"CC22",FALSE
"ERR701932","CC22",NA,"CC22",FALSE
"ERR701933","CC22",NA,"CC22",FALSE
"ERR701934","CC22",NA,"CC22",FALSE
"ERR701935","CC22",NA,"CC22",FALSE
"ERR701936","CC22",NA,"CC22",FALSE
"ERR701937","CC1",NA,"CC1",FALSE
"ERR701938","CC22",NA,"CC22",FALSE
"ERR701939","CC22",NA,"CC22",FALSE
"ERR701940","CC22",NA,"CC22",FALSE
"ERR701941","CC22",NA,"CC22",FALSE
"ERR701942","CC80",NA,"CC80",FALSE
"ERR701943","CC22",NA,"CC22",FALSE
"ERR701944","CC22",NA,"CC22",FALSE
"ERR701945","CC8",NA,"CC8",FALSE
"ERR701946","CC22",NA,"CC22",FALSE
"ERR701947","CC45",NA,"CC45",FALSE
"ERR701948","CC22",NA,"CC22",FALSE
"ERR701949","CC22",NA,"CC22",FALSE
"ERR701950","CC1",NA,"CC1",FALSE
"ERR701951","CC772/CC834",NA,"CC772/CC834",FALSE
"ERR701952","CC22",NA,"CC22",FALSE
"ERR701953","CC22",NA,"CC22",FALSE
"ERR701954","CC22",NA,"CC22",FALSE
"ERR701955","CC22",NA,"CC22",FALSE
"ERR701956","CC22",NA,"CC22",FALSE
"ERR701957","CC59",NA,"CC59",FALSE
"ERR701958","CC22",NA,"CC22",FALSE
"ERR701959","CC22",NA,"CC22",FALSE
"ERR701960","CC1",NA,"CC1",FALSE
"ERR701961","CC22",NA,"CC22",FALSE
"ERR701962","CC22",NA,"CC22",FALSE
"ERR701963","CC22",NA,"CC22",FALSE
"ERR701964","CC80",NA,"CC80",FALSE
"ERR701965","CC22",NA,"CC22",FALSE
"ERR701966","CC22",NA,"CC22",FALSE
"ERR701967","CC22",NA,"CC22",FALSE
"ERR701968","CC22",NA,"CC22",FALSE
"ERR701969","CC22",NA,"CC22",FALSE
"ERR701970","CC22",NA,"CC22",FALSE
"ERR701971","CC22",NA,"CC22",FALSE
"ERR701972","CC22",NA,"CC22",FALSE
"ERR701973","CC22",NA,"CC22",FALSE
"ERR701974","CC45",NA,"CC45",FALSE
"ERR701975","CC22",NA,"CC22",FALSE
"ERR701976","CC15",NA,"CC15",FALSE
"ERR701977","CC22",NA,"CC22",FALSE
"ERR701978","CC22",NA,"CC22",FALSE
"ERR701979","CC22",NA,"CC22",FALSE
"ERR701980","CC22",NA,"CC22",FALSE
"ERR701981","CC22",NA,"CC22",FALSE
"ERR701982","CC22",NA,"CC22",FALSE
"ERR701983","CC22",NA,"CC22",FALSE
"ERR701984","CC22",NA,"CC22",FALSE
"ERR701985","CC22",NA,"CC22",FALSE
"ERR701986","CC1",NA,"CC1",FALSE
"ERR701987","CC22",NA,"CC22",FALSE
"ERR701988","CC45",NA,"CC45",FALSE
"ERR701989","CC22",NA,"CC22",FALSE
"ERR701990","CC22",NA,"CC22",FALSE
"ERR701991","CC361",NA,"CC361",FALSE
"ERR701992","CC5",NA,"CC5",FALSE
"ERR701993","CC22",NA,"CC22",FALSE
"ERR701994","CC8",NA,"CC8",FALSE
"ERR701995","CC22",NA,"CC22",FALSE
"ERR701996","CC22",NA,"CC22",FALSE
"ERR701997","CC22",NA,"CC22",FALSE
"ERR701998","CC5",NA,"CC5",FALSE
"ERR701999","CC22",NA,"CC22",FALSE
"ERR702000","CC59",NA,"CC59",FALSE
"ERR702001","CC30",NA,"CC30",FALSE
"ERR702002","CC22",NA,"CC22",FALSE
"ERR702003","CC22",NA,"CC22",FALSE
"ERR702004","CC22",NA,"CC22",FALSE
"ERR702005","CC22",NA,"CC22",FALSE
"ERR702006","CC80",NA,"CC80",FALSE
"ERR702007","CC22",NA,"CC22",FALSE
"ERR702008","CC22",NA,"CC22",FALSE
"ERR702009","CC1",NA,"CC1",FALSE
"ERR702010","CC22",NA,"CC22",FALSE
"ERR702011","CC22",NA,"CC22",FALSE
"ERR702012","CC59",NA,"CC59",FALSE
"ERR702013","CC22",NA,"CC22",FALSE
"ERR702014","CC22",NA,"CC22",FALSE
"ERR702015","CC1",NA,"CC1",FALSE
"ERR702016","CC22",NA,"CC22",FALSE
"ERR702017","CC8",NA,"CC8",FALSE
"ERR702018","CC22",NA,"CC22",FALSE
"ERR702019","CC22",NA,"CC22",FALSE
"ERR702020","CC22",NA,"CC22",FALSE
"ERR702021","CC22",NA,"CC22",FALSE
"ERR702022","CC22",NA,"CC22",FALSE
"ERR702023","CC22",NA,"CC22",FALSE
"ERR702024","CC22",NA,"CC22",FALSE
"ERR702025","CC15",NA,"CC15",FALSE
"ERR702026","CC22",NA,"CC22",FALSE
"ERR702027","CC22",NA,"CC22",FALSE
"ERR702028","CC22",NA,"CC22",FALSE
"ERR702029","CC45",NA,"CC45",FALSE
"ERR702030","CC22",NA,"CC22",FALSE
"ERR702031","CC30",NA,"CC30",FALSE
"ERR702032","CC30",NA,"CC30",FALSE
"ERR702033","CC22",NA,"CC22",FALSE
"ERR702034","CC45",NA,"CC45",FALSE
"ERR702035","CC22",NA,"CC22",FALSE
"ERR702036","CC22",NA,"CC22",FALSE
"ERR702038","CC22",NA,"CC22",FALSE
"ERR702039","CC22",NA,"CC22",FALSE
"ERR702040","CC22",NA,"CC22",FALSE
"ERR702041","CC45",NA,"CC45",FALSE
"ERR702042","CC22",NA,"CC22",FALSE
"ERR702043","CC22",NA,"CC22",FALSE
"ERR702044","CC22",NA,"CC22",FALSE
"ERR702045","CC22",NA,"CC22",FALSE
"ERR702046","CC5",NA,"CC5",FALSE
"ERR702047","CC5",NA,"CC5",FALSE
"ERR702048","CC22",NA,"CC22",FALSE
"ERR702049","CC22",NA,"CC22",FALSE
"ERR702050","CC8",NA,"CC8",FALSE
"ERR702051","CC22",NA,"CC22",FALSE
"ERR702052","CC22",NA,"CC22",FALSE
"ERR702053","CC22",NA,"CC22",FALSE
"ERR702054","CC22",NA,"CC22",FALSE
"ERR702055","CC8",NA,"CC8",FALSE
"ERR702056","CC22",NA,"CC22",FALSE
"ERR702057","CC22",NA,"CC22",FALSE
"ERR702058","CC22",NA,"CC22",FALSE
"ERR702059","CC59",NA,"CC59",FALSE
"ERR702060","CC22",NA,"CC22",FALSE
"ERR702061","CC45",NA,"CC45",FALSE
"ERR702062","CC22",NA,"CC22",FALSE
"ERR702063","CC22",NA,"CC22",FALSE
"ERR702064","CC22",NA,"CC22",FALSE
"ERR702065","CC22",NA,"CC22",FALSE
"ERR702066","CC22",NA,"CC22",FALSE
"ERR702067","CC45",NA,"CC45",FALSE
"ERR702068","CC45",NA,"CC45",FALSE
"ERR702069","CC22",NA,"CC22",FALSE
"ERR702070","CC22",NA,"CC22",FALSE
"ERR702071","CC30",NA,"CC30",FALSE
"ERR702072","CC22",NA,"CC22",FALSE
"ERR702073","CC22",NA,"CC22",FALSE
"ERR702074","CC1",NA,"CC1",FALSE
"ERR702075","CC22",NA,"CC22",FALSE
"ERR702076","CC22",NA,"CC22",FALSE
"ERR702077","CC22",NA,"CC22",FALSE
"ERR702078","CC22",NA,"CC22",FALSE
"ERR702079","CC22",NA,"CC22",FALSE
"ERR702080","CC22",NA,"CC22",FALSE
"ERR702081","CC22",NA,"CC22",FALSE
"ERR702082","CC22",NA,"CC22",FALSE
"ERR702083","CC22",NA,"CC22",FALSE
"ERR702084","CC22",NA,"CC22",FALSE
"ERR702085","CC30",NA,"CC30",FALSE
"ERR702086","CC22",NA,"CC22",FALSE
"ERR702087","CC5",NA,"CC5",FALSE
"ERR702088","CC6",NA,"CC6",FALSE
"ERR702089","CC22",NA,"CC22",FALSE
"ERR702090","CC22",NA,"CC22",FALSE
"ERR702091","CC22",NA,"CC22",FALSE
"ERR702092","CC22",NA,"CC22",FALSE
"ERR702093","CC22",NA,"CC22",FALSE
"ERR702094","CC30",NA,"CC30",FALSE
"ERR702095","CC22",NA,"CC22",FALSE
"ERR702096","CC22",NA,"CC22",FALSE
"ERR702097","CC22",NA,"CC22",FALSE
"ERR702098","CC30",NA,"CC30",FALSE
"ERR702099","CC8",NA,"CC8",FALSE
"ERR702100","CC22",NA,"CC22",FALSE
"ERR702101","CC1",NA,"CC1",FALSE
"ERR702102","CC22",NA,"CC22",FALSE
"ERR702103","CC22",NA,"CC22",FALSE
"ERR702104","CC22",NA,"CC22",FALSE
"ERR702105","CC22",NA,"CC22",FALSE
"ERR702106","CC22",NA,"CC22",FALSE
"ERR702107","CC22",NA,"CC22",FALSE
"ERR702108","CC22",NA,"CC22",FALSE
"ERR702109","CC22",NA,"CC22",FALSE
"ERR702111","CC22",NA,"CC22",FALSE
"ERR702112","CC22",NA,"CC22",FALSE
"ERR702113","CC22",NA,"CC22",FALSE
"ERR702114","CC5",NA,"CC5",FALSE
"ERR702115","CC22",NA,"CC22",FALSE
"ERR702116","CC45",NA,"CC45",FALSE
"ERR702117","CC30",NA,"CC30",FALSE
"ERR702118","CC22",NA,"CC22",FALSE
"ERR702119","CC1",NA,"CC1",FALSE
"ERR702120","CC22",NA,"CC22",FALSE
"ERR702121","CC22",NA,"CC22",FALSE
"ERR702122","CC22",NA,"CC22",FALSE
"ERR702123","CC5",NA,"CC5",FALSE
"ERR702124","CC22",NA,"CC22",FALSE
"ERR702125","CC22",NA,"CC22",FALSE
"ERR702126","CC22",NA,"CC22",FALSE
"ERR702127","CC1",NA,"CC1",FALSE
"ERR702128","CC22",NA,"CC22",FALSE
"ERR702129","CC22",NA,"CC22",FALSE
"ERR702130","CC1",NA,"CC1",FALSE
"ERR702131","CC22",NA,"CC22",FALSE
"ERR702132","CC22",NA,"CC22",FALSE
"ERR702133","CC22",NA,"CC22",FALSE
"ERR702134","CC22",NA,"CC22",FALSE
"ERR702135","CC22",NA,"CC22",FALSE
"ERR702136","CC22",NA,"CC22",FALSE
"ERR702137","CC22",NA,"CC22",FALSE
"ERR702138","CC22",NA,"CC22",FALSE
"ERR702139","CC5",NA,"CC5",FALSE
"ERR702140","CC22",NA,"CC22",FALSE
"ERR702141","CC30",NA,"CC30",FALSE
"ERR702142","CC22",NA,"CC22",FALSE
"ERR702143","CC22",NA,"CC22",FALSE
"ERR702144","CC22",NA,"CC22",FALSE
"ERR702145","CC30",NA,"CC30",FALSE
"ERR702146","CC22",NA,"CC22",FALSE
"ERR702147","CC22",NA,"CC22",FALSE
"ERR702148","CC361",NA,"CC361",FALSE
"ERR702149","CC22",NA,"CC22",FALSE
"ERR702150","CC22",NA,"CC22",FALSE
"ERR702151","CC22",NA,"CC22",FALSE
"ERR702152","CC22",NA,"CC22",FALSE
"ERR702153","CC22",NA,"CC22",FALSE
"ERR702154","CC22",NA,"CC22",FALSE
"ERR702155","CC22",NA,"CC22",FALSE
"ERR702156","CC22",NA,"CC22",FALSE
"ERR702157","CC22",NA,"CC22",FALSE
"ERR702158","CC22",NA,"CC22",FALSE
"ERR702159","CC45",NA,"CC45",FALSE
"ERR702160","CC30",NA,"CC30",FALSE
"ERR702161","CC22",NA,"CC22",FALSE
"ERR702162","CC22",NA,"CC22",FALSE
"ERR702163","CC22",NA,"CC22",FALSE
"ERR702164","CC1",NA,"CC1",FALSE
"ERR702165","CC22",NA,"CC22",FALSE
"ERR702166","CC22",NA,"CC22",FALSE
"ERR702167","CC22",NA,"CC22",FALSE
"ERR702168","CC22",NA,"CC22",FALSE
"ERR702169","CC22",NA,"CC22",FALSE
"ERR702170","CC8",NA,"CC8",FALSE
"ERR702171","CC22",NA,"CC22",FALSE
"ERR702172","CC22",NA,"CC22",FALSE
"ERR702173","CC22",NA,"CC22",FALSE
"ERR702174","CC22",NA,"CC22",FALSE
"ERR702175","CC45",NA,"CC45",FALSE
"ERR702176","CC22",NA,"CC22",FALSE
"ERR702177","CC22",NA,"CC22",FALSE
"ERR702178","CC80",NA,"CC80",FALSE
"ERR702179","CC8",NA,"CC8",FALSE
"ERR702180","CC22",NA,"CC22",FALSE
"ERR702181","CC22",NA,"CC22",FALSE
"ERR702182","CC22",NA,"CC22",FALSE
"ERR702183","CC22",NA,"CC22",FALSE
"ERR702184","CC22",NA,"CC22",FALSE
"ERR702185","CC45",NA,"CC45",FALSE
"ERR702186","CC22",NA,"CC22",FALSE
"ERR702187","CC22",NA,"CC22",FALSE
"ERR702188","CC22",NA,"CC22",FALSE
"ERR702189","CC22",NA,"CC22",FALSE
"ERR702190","CC22",NA,"CC22",FALSE
"ERR702191","CC22",NA,"CC22",FALSE
"ERR702192","CC22",NA,"CC22",FALSE
"ERR702193","CC22",NA,"CC22",FALSE
"ERR702194","CC22",NA,"CC22",FALSE
"ERR702195","CC1",NA,"CC1",FALSE
"ERR702196","CC22",NA,"CC22",FALSE
"ERR702197","CC22",NA,"CC22",FALSE
"ERR702198","CC5",NA,"CC5",FALSE
"ERR702199","CC22",NA,"CC22",FALSE
"ERR702200","CC8",NA,"CC8",FALSE
"ERR702201","CC22",NA,"CC22",FALSE
"ERR702202","CC22",NA,"CC22",FALSE
"ERR702203","CC22",NA,"CC22",FALSE
"ERR702204","CC45",NA,"CC45",FALSE
"ERR702205","CC22",NA,"CC22",FALSE
"ERR702206","CC22",NA,"CC22",FALSE
"ERR702207","CC22",NA,"CC22",FALSE
"ERR702208","CC8",NA,"CC8",FALSE
"ERR702209","CC45",NA,"CC45",FALSE
"ERR702210","CC8",NA,"CC8",FALSE
"ERR702211","CC22",NA,"CC22",FALSE
"ERR702212","CC22",NA,"CC22",FALSE
"ERR702213","CC5",NA,"CC5",FALSE
"ERR702214","CC22",NA,"CC22",FALSE
"ERR702215","CC8",NA,"CC8",FALSE
"ERR702216","CC45",NA,"CC45",FALSE
"ERR702217","CC30",NA,"CC30",FALSE
"ERR702218","CC22",NA,"CC22",FALSE
"ERR702219","CC22",NA,"CC22",FALSE
"ERR702220","CC22",NA,"CC22",FALSE
"ERR702221","CC22",NA,"CC22",FALSE
"ERR702222","CC22",NA,"CC22",FALSE
"ERR702223","CC22",NA,"CC22",FALSE
"ERR714728","CC22",NA,"CC22",FALSE
"ERR714729","CC45",NA,"CC45",FALSE
"ERR714730","CC59",NA,"CC59",FALSE
"ERR714731","CC22",NA,"CC22",FALSE
"ERR714732","CC30",NA,"CC30",FALSE
"ERR714733","CC22",NA,"CC22",FALSE
"ERR714734","CC22",NA,"CC22",FALSE
"ERR714735","CC5",NA,"CC5",FALSE
"ERR714736","CC30",NA,"CC30",FALSE
"ERR714737","CC22",NA,"CC22",FALSE
"ERR714738","CC22",NA,"CC22",FALSE
"ERR714739","CC22",NA,"CC22",FALSE
"ERR714740","CC22",NA,"CC22",FALSE
"ERR714741","CC1",NA,"CC1",FALSE
"ERR714742","CC22",NA,"CC22",FALSE
"ERR714743","CC30",NA,"CC30",FALSE
"ERR714744","CC22",NA,"CC22",FALSE
"ERR714745","CC1",NA,"CC1",FALSE
"ERR714746","CC22",NA,"CC22",FALSE
"ERR714747","CC59",NA,"CC59",FALSE
"ERR714748","CC5",NA,"CC5",FALSE
"ERR714749","CC30",NA,"CC30",FALSE
"ERR714750","CC22",NA,"CC22",FALSE
"ERR714751","CC30",NA,"CC30",FALSE
"ERR714752","CC59",NA,"CC59",FALSE
"ERR714753","CC22",NA,"CC22",FALSE
"ERR714754","CC30",NA,"CC30",FALSE
"ERR714755","CC22",NA,"CC22",FALSE
"ERR714756","CC22",NA,"CC22",FALSE
"ERR714757","CC22",NA,"CC22",FALSE
"ERR714758","CC22",NA,"CC22",FALSE
"ERR714759","CC22",NA,"CC22",FALSE
"ERR714760","CC22",NA,"CC22",FALSE
"ERR714761","CC22",NA,"CC22",FALSE
"ERR714762","CC5",NA,"CC5",FALSE
"ERR714763","CC22",NA,"CC22",FALSE
"ERR714764","CC22",NA,"CC22",FALSE
"ERR714765","CC22",NA,"CC22",FALSE
"ERR714766","CC15",NA,"CC15",FALSE
"ERR714767","CC30",NA,"CC30",FALSE
"ERR714768","CC22",NA,"CC22",FALSE
"ERR714769","CC45",NA,"CC45",FALSE
"ERR714770","CC22",NA,"CC22",FALSE
"ERR714771","CC22",NA,"CC22",FALSE
"ERR714772","CC22",NA,"CC22",FALSE
"ERR714773","CC15",NA,"CC15",FALSE
"ERR714774","CC22",NA,"CC22",FALSE
"ERR714775","CC22",NA,"CC22",FALSE
"ERR714776","CC22",NA,"CC22",FALSE
"ERR714777","CC22",NA,"CC22",FALSE
"ERR714779","CC22",NA,"CC22",FALSE
"ERR714780","CC22",NA,"CC22",FALSE
"ERR714781","CC5",NA,"CC5",FALSE
"ERR714782","CC5",NA,"CC5",FALSE
"ERR714783","CC22",NA,"CC22",FALSE
"ERR714784","CC22",NA,"CC22",FALSE
"ERR714786","CC45",NA,"CC45",FALSE
"ERR714787","CC22",NA,"CC22",FALSE
"ERR714788","CC59",NA,"CC59",FALSE
"ERR714792","CC59",NA,"CC59",FALSE
"ERR714793","CC22",NA,"CC22",FALSE
"ERR714798","CC22",NA,"CC22",FALSE
"ERR714799","CC22",NA,"CC22",FALSE
"ERR714800","CC22",NA,"CC22",FALSE
"ERR714801","CC72",NA,"CC72",FALSE
"ERR714806","CC6",NA,"CC6",FALSE
"ERR714807","CC5",NA,"CC5",FALSE
"ERR714808","CC22",NA,"CC22",FALSE
"ERR714809","CC22",NA,"CC22",FALSE
"ERR714810","CC22",NA,"CC22",FALSE
"ERR714811","CC22",NA,"CC22",FALSE
"ERR714812","CC22",NA,"CC22",FALSE
"ERR714813","CC22",NA,"CC22",FALSE
"ERR714814","CC22",NA,"CC22",FALSE
"ERR714815","CC22",NA,"CC22",FALSE
"ERR714816","CC22",NA,"CC22",FALSE
"ERR714817","CC22",NA,"CC22",FALSE
"ERR714818","CC22",NA,"CC22",FALSE
"ERR714819","CC22",NA,"CC22",FALSE
"ERR714820","CC22",NA,"CC22",FALSE
"ERR714821","CC22",NA,"CC22",FALSE
"ERR714822","CC361",NA,"CC361",FALSE
"ERR714823","CC22",NA,"CC22",FALSE
"ERR714824","CC22",NA,"CC22",FALSE
"ERR714825","CC22",NA,"CC22",FALSE
"ERR714826","CC22",NA,"CC22",FALSE
"ERR714827","CC22",NA,"CC22",FALSE
"ERR714828","CC22",NA,"CC22",FALSE
"ERR714829","CC22",NA,"CC22",FALSE
"ERR714830","CC22",NA,"CC22",FALSE
"ERR714831","CC22",NA,"CC22",FALSE
"ERR714832","CC22",NA,"CC22",FALSE
"ERR714833","CC22",NA,"CC22",FALSE
"ERR714834","CC22",NA,"CC22",FALSE
"ERR714835","CC22",NA,"CC22",FALSE
"ERR714836","CC22",NA,"CC22",FALSE
"ERR714837","CC5",NA,"CC5",FALSE
"ERR714838","CC22",NA,"CC22",FALSE
"ERR714839","CC22",NA,"CC22",FALSE
"ERR714840","CC5",NA,"CC5",FALSE
"ERR714841","CC22",NA,"CC22",FALSE
"ERR714842","CC5",NA,"CC5",FALSE
"ERR714843","CC8",NA,"CC8",FALSE
"ERR714844","CC8",NA,"CC8",FALSE
"ERR714845","CC8",NA,"CC8",FALSE
"ERR714846","CC22",NA,"CC22",FALSE
"ERR714847","CC1",NA,"CC1",FALSE
"ERR714848","CC45",NA,"CC45",FALSE
"ERR714849","CC22",NA,"CC22",FALSE
"ERR714850","CC22",NA,"CC22",FALSE
"ERR714851","CC22",NA,"CC22",FALSE
"ERR714852","CC1",NA,"CC1",FALSE
"ERR714853","CC30",NA,"CC30",FALSE
"ERR714854","CC22",NA,"CC22",FALSE
"ERR714855","CC22",NA,"CC22",FALSE
"ERR714856","CC22",NA,"CC22",FALSE
"ERR714857","CC80",NA,"CC80",FALSE
"ERR714858","CC8",NA,"CC8",FALSE
"ERR714859","CC5",NA,"CC5",FALSE
"ERR714860","CC22",NA,"CC22",FALSE
"ERR714861","CC22",NA,"CC22",FALSE
"ERR714862","CC22",NA,"CC22",FALSE
"ERR714863","CC1",NA,"CC1",FALSE
"ERR714864","CC45",NA,"CC45",FALSE
"ERR714865","CC22",NA,"CC22",FALSE
"ERR714866","CC22",NA,"CC22",FALSE
"ERR714867","CC1",NA,"CC1",FALSE
"ERR714868","CC22",NA,"CC22",FALSE
"ERR714869","CC22",NA,"CC22",FALSE
"ERR714870","CC5",NA,"CC5",FALSE
"ERR714871","CC22",NA,"CC22",FALSE
"ERR714872","CC22",NA,"CC22",FALSE
"ERR714873","CC22",NA,"CC22",FALSE
"ERR714874","CC361",NA,"CC361",FALSE
"ERR714875","CC22",NA,"CC22",FALSE
"ERR714876","CC22",NA,"CC22",FALSE
"ERR714877","CC22",NA,"CC22",FALSE
"ERR714878","CC22",NA,"CC22",FALSE
"ERR714879","CC30",NA,"CC30",FALSE
"ERR714880","CC22",NA,"CC22",FALSE
"ERR714881","CC22",NA,"CC22",FALSE
"ERR714882","CC22",NA,"CC22",FALSE
"ERR714883","CC22",NA,"CC22",FALSE
"ERR714884","CC22",NA,"CC22",FALSE
"ERR714885","CC22",NA,"CC22",FALSE
"ERR714886","CC22",NA,"CC22",FALSE
"ERR714887","CC5",NA,"CC5",FALSE
"ERR714888","CC22",NA,"CC22",FALSE
"ERR714889","CC22",NA,"CC22",FALSE
"ERR714890","CC22",NA,"CC22",FALSE
"ERR714891","CC22",NA,"CC22",FALSE
"ERR714892","CC22",NA,"CC22",FALSE
"ERR714893","CC22",NA,"CC22",FALSE
"ERR714894","CC22",NA,"CC22",FALSE
"ERR714895","CC22",NA,"CC22",FALSE
"ERR714896","CC22",NA,"CC22",FALSE
"ERR714897","CC22",NA,"CC22",FALSE
"ERR714898","CC45",NA,"CC45",FALSE
"ERR714899","CC45",NA,"CC45",FALSE
"ERR714900","CC30",NA,"CC30",FALSE
"ERR714901","CC22",NA,"CC22",FALSE
"ERR714902","CC22",NA,"CC22",FALSE
"ERR714903","CC22",NA,"CC22",FALSE
"ERR714904","CC22",NA,"CC22",FALSE
"ERR714905","CC1",NA,"CC1",FALSE
"ERR714906","CC30",NA,"CC30",FALSE
"ERR714907","CC45",NA,"CC45",FALSE
"ERR714908","CC30",NA,"CC30",FALSE
"ERR714909","CC59",NA,"CC59",FALSE
"ERR714910","CC45",NA,"CC45",FALSE
"ERR714911","CC22",NA,"CC22",FALSE
"ERR714912","CC22",NA,"CC22",FALSE
"ERR714913","CC22",NA,"CC22",FALSE
"ERR714914","CC22",NA,"CC22",FALSE
"ERR714915","CC22",NA,"CC22",FALSE
"ERR714916","CC1",NA,"CC1",FALSE
"ERR714917","CC30",NA,"CC30",FALSE
"ERR714918","CC22",NA,"CC22",FALSE
"ERR714919","CC22",NA,"CC22",FALSE
"ERR714920","CC22",NA,"CC22",FALSE
"ERR714921","CC22",NA,"CC22",FALSE
"ERR714922","CC22",NA,"CC22",FALSE
"ERR714923","CC22",NA,"CC22",FALSE
"ERR714924","CC30",NA,"CC30",FALSE
"ERR714925","CC22",NA,"CC22",FALSE
"ERR714926","CC22",NA,"CC22",FALSE
"ERR714927","CC22",NA,"CC22",FALSE
"ERR714928","CC22",NA,"CC22",FALSE
"ERR714929","CC30",NA,"CC30",FALSE
"ERR714930","CC1",NA,"CC1",FALSE
"ERR714931","CC22",NA,"CC22",FALSE
"ERR714932","CC22",NA,"CC22",FALSE
"ERR714933","CC22",NA,"CC22",FALSE
"ERR714934","CC22",NA,"CC22",FALSE
"ERR714935","CC130",NA,"CC130",FALSE
"ERR714936","CC22",NA,"CC22",FALSE
"ERR714937","CC22",NA,"CC22",FALSE
"ERR714938","CC22",NA,"CC22",FALSE
"ERR714939","CC22",NA,"CC22",FALSE
"ERR714940","CC59",NA,"CC59",FALSE
"ERR714941","CC22",NA,"CC22",FALSE
"ERR714942","CC22",NA,"CC22",FALSE
"ERR714943","CC22",NA,"CC22",FALSE
"ERR714944","CC22",NA,"CC22",FALSE
"ERR714945","CC22",NA,"CC22",FALSE
"ERR714946","CC45",NA,"CC45",FALSE
"ERR714948","CC22",NA,"CC22",FALSE
"ERR714949","CC1",NA,"CC1",FALSE
"ERR714950","CC5",NA,"CC5",FALSE
"ERR714951","CC22",NA,"CC22",FALSE
"ERR714952","CC22",NA,"CC22",FALSE
"ERR714953","CC22",NA,"CC22",FALSE
"ERR714954","CC22",NA,"CC22",FALSE
"ERR714955","CC22",NA,"CC22",FALSE
"ERR714956","CC22",NA,"CC22",FALSE
"ERR714957","CC22",NA,"CC22",FALSE
"ERR714958","CC22",NA,"CC22",FALSE
"ERR714959","CC22",NA,"CC22",FALSE
"ERR714960","CC8",NA,"CC8",FALSE
"ERR714961","CC30",NA,"CC30",FALSE
"ERR714962","CC22",NA,"CC22",FALSE
"ERR714963","CC22",NA,"CC22",FALSE
"ERR714964","CC22",NA,"CC22",FALSE
"ERR714965","CC30",NA,"CC30",FALSE
"ERR714966","CC30",NA,"CC30",FALSE
"ERR714967","CC22",NA,"CC22",FALSE
"ERR714968","CC22",NA,"CC22",FALSE
"ERR714969","CC45",NA,"CC45",FALSE
"ERR714970","CC22",NA,"CC22",FALSE
"ERR714971","CC5",NA,"CC5",FALSE
"ERR714972","CC5",NA,"CC5",FALSE
"ERR714973","CC30",NA,"CC30",FALSE
"ERR714974","CC22",NA,"CC22",FALSE
"ERR714975","CC8",NA,"CC8",FALSE
"ERR714976","CC45",NA,"CC45",FALSE
"ERR714977","CC22",NA,"CC22",FALSE
"ERR714978","CC22",NA,"CC22",FALSE
"ERR714979","CC22",NA,"CC22",FALSE
"ERR714980","CC22",NA,"CC22",FALSE
"ERR714981","CC22",NA,"CC22",FALSE
"ERR714982","CC22",NA,"CC22",FALSE
"ERR714983","CC1",NA,"CC1",FALSE
"ERR714984","CC22",NA,"CC22",FALSE
"ERR714985","CC22",NA,"CC22",FALSE
"ERR714986","CC22",NA,"CC22",FALSE
"ERR714987","CC80",NA,"CC80",FALSE
"ERR714988","CC22",NA,"CC22",FALSE
"ERR714989","CC22",NA,"CC22",FALSE
"ERR714990","CC22",NA,"CC22",FALSE
"ERR714991","CC22",NA,"CC22",FALSE
"ERR714992","CC22",NA,"CC22",FALSE
"ERR714993","CC22",NA,"CC22",FALSE
"ERR714994","CC22",NA,"CC22",FALSE
"ERR714995","CC30",NA,"CC30",FALSE
"ERR714996","CC30",NA,"CC30",FALSE
"ERR714997","CC22",NA,"CC22",FALSE
"ERR714998","CC22",NA,"CC22",FALSE
"ERR714999","CC22",NA,"CC22",FALSE
