sample,search_type,n_snps,n_reads,fin_score,proportion_matched,proportion_scheme_found,estimated_coverage,predicted_MLST.CC,reads_w_result,MLST.CC,CC_filled,predicted_mlst_is_single,predicted_mlst_is_correct_INFERRED
ERR12511778,random,27,2000,0.0342935528120713,0.185185185185185,0.185185185185185,0.105694642857143,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",5,Unknown,CC8,FALSE,TRUE
ERR12511778,random,27,3000,0.0877914951989024,0.296296296296296,0.296296296296296,0.158606428571429,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC93,CC942,CC96",8,Unknown,CC8,FALSE,TRUE
ERR12511778,random,27,4000,0.137174211248285,0.37037037037037,0.37037037037037,0.211735714285714,"CC1,CC101,CC12,CC361/CC15,CC71,CC772/CC834,CC78,CC8",10,Unknown,CC8,FALSE,TRUE
ERR12511778,random,27,5000,0.165980795610425,0.407407407407407,0.407407407407407,0.264893928571429,"CC1,CC101,CC12,CC361/CC15,CC71,CC772/CC834,CC78,CC8",11,Unknown,CC8,FALSE,TRUE
ERR12511778,random,27,6000,0.231824417009602,0.481481481481481,0.481481481481481,0.317922142857143,"CC1,CC101,CC12,CC361/CC15,CC71,CC772/CC834,CC78,CC8",13,Unknown,CC8,FALSE,TRUE
ERR12511778,random,27,7000,0.231824417009602,0.481481481481481,0.481481481481481,0.371106428571429,"CC1,CC101,CC12,CC361/CC15,CC71,CC772/CC834,CC78,CC8",13,Unknown,CC8,FALSE,TRUE
ERR12511778,random,27,8000,0.268861454046639,0.518518518518518,0.518518518518518,0.424108214285714,"CC1,CC101,CC12,CC361/CC15,CC71,CC772/CC834,CC78,CC8",14,Unknown,CC8,FALSE,TRUE
ERR12511778,random,100,1000,0.0049,0.07,0.07,0.0528335714285714,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",7,Unknown,CC8,FALSE,TRUE
ERR12511778,random,100,2000,0.0144,0.12,0.12,0.105694642857143,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC398/CC5561,CC425,CC5,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",12,Unknown,CC8,FALSE,TRUE
ERR12511778,random,100,3000,0.0324,0.18,0.18,0.158606428571429,"CC1,CC101,CC12,CC15,CC20,CC361,CC71,CC72,CC772/CC834,CC8,CC96",18,Unknown,CC8,FALSE,TRUE
ERR12511778,random,100,4000,0.0484,0.22,0.22,0.211735714285714,"CC1,CC101,CC12,CC71,CC772/CC834,CC8",22,Unknown,CC8,FALSE,TRUE
ERR12511778,random,100,5000,0.06,0.24,0.25,0.264893928571429,"CC1,CC101,CC12,CC71,CC772/CC834,CC8",24,Unknown,CC8,FALSE,TRUE
ERR12511778,random,100,6000,0.0756,0.27,0.28,0.317922142857143,"CC1,CC101,CC12,CC71,CC772/CC834,CC8",27,Unknown,CC8,FALSE,TRUE
ERR12511778,random,100,7000,0.087,0.29,0.3,0.371106428571429,"CC1,CC101,CC12,CC71,CC772/CC834,CC8",29,Unknown,CC8,FALSE,TRUE
ERR12511778,random,100,8000,0.1122,0.33,0.34,0.424108214285714,"CC1,CC101,CC12,CC71,CC772/CC834,CC8",33,Unknown,CC8,FALSE,TRUE
ERR12511778,random,200,1000,0.0016,0.04,0.04,0.0528335714285714,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",8,Unknown,CC8,FALSE,TRUE
ERR12511778,random,200,2000,0.007225,0.085,0.085,0.105694642857143,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC25,CC361,CC361/CC15,CC398/CC5561,CC425,CC5,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",17,Unknown,CC8,FALSE,TRUE
ERR12511778,random,200,3000,0.0225,0.15,0.15,0.158606428571429,"CC1,CC101,CC12,CC15,CC20,CC361,CC71,CC72,CC772/CC834,CC8,CC96",30,Unknown,CC8,FALSE,TRUE
ERR12511778,random,200,4000,0.034225,0.185,0.185,0.211735714285714,"CC1,CC101,CC12,CC71,CC772/CC834,CC8",37,Unknown,CC8,FALSE,TRUE
ERR12511778,random,200,5000,0.04515,0.21,0.215,0.264893928571429,"CC1,CC101,CC12,CC71,CC772/CC834,CC8",42,Unknown,CC8,FALSE,TRUE
ERR12511778,random,200,6000,0.05175,0.225,0.23,0.317922142857143,"CC1,CC101,CC12,CC71,CC772/CC834,CC8",45,Unknown,CC8,FALSE,TRUE
ERR12511778,random,200,7000,0.07425,0.27,0.275,0.371106428571429,"CC1,CC101,CC12,CC71,CC772/CC834,CC8",54,Unknown,CC8,FALSE,TRUE
ERR12511778,random,200,8000,0.09765,0.31,0.315,0.424108214285714,"CC101,CC12,CC71,CC772/CC834,CC8",62,Unknown,CC8,FALSE,TRUE
ERR12511778,random,300,1000,0.00111111111111111,0.0333333333333333,0.0333333333333333,0.0528335714285714,"CC101,CC12,CC121,CC130,CC15,CC1943,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC6,CC71,CC72,CC772/CC834,CC779,CC78,CC8,CC80,CC93,CC942",10,Unknown,CC8,FALSE,TRUE
ERR12511778,random,300,2000,0.00694444444444444,0.0833333333333333,0.0833333333333333,0.105694642857143,CC8,25,Unknown,CC8,TRUE,TRUE
ERR12511778,random,300,3000,0.0205444444444444,0.143333333333333,0.143333333333333,0.158606428571429,CC8,43,Unknown,CC8,TRUE,TRUE
ERR12511778,random,300,4000,0.0329999999999999,0.18,0.183333333333333,0.211735714285714,CC8,54,Unknown,CC8,TRUE,TRUE
ERR12511778,random,300,5000,0.0426999999999999,0.203333333333333,0.21,0.264893928571429,CC8,61,Unknown,CC8,TRUE,TRUE
ERR12511778,random,300,6000,0.0544333333333334,0.23,0.236666666666667,0.317922142857143,CC8,69,Unknown,CC8,TRUE,TRUE
ERR12511778,random,300,7000,0.0747000000000001,0.27,0.276666666666667,0.371106428571429,CC8,81,Unknown,CC8,TRUE,TRUE
ERR12511778,random,300,8000,0.0981666666666668,0.31,0.316666666666667,0.424108214285714,CC8,93,Unknown,CC8,TRUE,TRUE
ERR12511778,random,400,1000,0.000625,0.025,0.025,0.0528335714285714,"CC101,CC12,CC121,CC130,CC15,CC1943,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC6,CC71,CC72,CC772/CC834,CC779,CC78,CC8,CC80,CC93,CC942",10,Unknown,CC8,FALSE,TRUE
ERR12511778,random,400,2000,0.00600625,0.0775,0.0775,0.105694642857143,CC8,31,Unknown,CC8,TRUE,TRUE
ERR12511778,random,400,3000,0.018225,0.135,0.135,0.158606428571429,CC8,54,Unknown,CC8,TRUE,TRUE
ERR12511778,random,400,4000,0.028475,0.1675,0.17,0.211735714285714,CC8,67,Unknown,CC8,TRUE,TRUE
ERR12511778,random,400,5000,0.039,0.195,0.2,0.264893928571429,CC8,78,Unknown,CC8,TRUE,TRUE
ERR12511778,random,400,6000,0.05175,0.225,0.23,0.317922142857143,CC8,90,Unknown,CC8,TRUE,TRUE
ERR12511778,random,400,7000,0.07155,0.265,0.27,0.371106428571429,CC8,106,Unknown,CC8,TRUE,TRUE
ERR12511778,random,400,8000,0.0885,0.295,0.3,0.424108214285714,CC8,118,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,1,1000,0,0,0,0.0528335714285714,Unknown,0,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,1,2000,0.0204081632653062,0.142857142857143,0.142857142857143,0.105694642857143,"CC12,CC361,CC6,CC7,CC779,CC789",1,Unknown,CC8,FALSE,FALSE
ERR12511778,minsnps,1,3000,0.0204081632653062,0.142857142857143,0.142857142857143,0.158606428571429,"CC12,CC361,CC6,CC7,CC779,CC789",1,Unknown,CC8,FALSE,FALSE
ERR12511778,minsnps,1,4000,0.0204081632653062,0.142857142857143,0.142857142857143,0.211735714285714,"CC12,CC361,CC6,CC7,CC779,CC789",1,Unknown,CC8,FALSE,FALSE
ERR12511778,minsnps,1,5000,0.0204081632653062,0.142857142857143,0.142857142857143,0.264893928571429,"CC12,CC361,CC6,CC7,CC779,CC789",1,Unknown,CC8,FALSE,FALSE
ERR12511778,minsnps,1,6000,0.0204081632653062,0.142857142857143,0.142857142857143,0.317922142857143,"CC12,CC361,CC6,CC7,CC779,CC789",1,Unknown,CC8,FALSE,FALSE
ERR12511778,minsnps,1,7000,0.0204081632653062,0.142857142857143,0.142857142857143,0.371106428571429,"CC12,CC361,CC6,CC7,CC779,CC789",1,Unknown,CC8,FALSE,FALSE
ERR12511778,minsnps,1,8000,0.0204081632653062,0.142857142857143,0.142857142857143,0.424108214285714,"CC12,CC361,CC6,CC7,CC779,CC789",1,Unknown,CC8,FALSE,FALSE
ERR12511778,minsnps,2,1000,0,0,0,0.0528335714285714,Unknown,0,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,2,2000,0.0236686390532545,0.153846153846154,0.153846153846154,0.105694642857143,"CC12,CC361,CC6,CC779",2,Unknown,CC8,FALSE,FALSE
ERR12511778,minsnps,2,3000,0.0236686390532545,0.153846153846154,0.153846153846154,0.158606428571429,"CC12,CC361,CC6,CC779",2,Unknown,CC8,FALSE,FALSE
ERR12511778,minsnps,2,4000,0.0236686390532545,0.153846153846154,0.153846153846154,0.211735714285714,"CC12,CC361,CC6,CC779",2,Unknown,CC8,FALSE,FALSE
ERR12511778,minsnps,2,5000,0.0532544378698226,0.230769230769231,0.230769230769231,0.264893928571429,CC12,3,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,2,6000,0.0532544378698226,0.230769230769231,0.230769230769231,0.317922142857143,CC12,3,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,2,7000,0.0532544378698226,0.230769230769231,0.230769230769231,0.371106428571429,CC12,3,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,2,8000,0.0532544378698226,0.230769230769231,0.230769230769231,0.424108214285714,CC12,3,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,3,1000,0,0,0,0.0528335714285714,Unknown,0,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,3,2000,0.0277777777777779,0.166666666666667,0.166666666666667,0.105694642857143,CC361,3,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,3,3000,0.0277777777777779,0.166666666666667,0.166666666666667,0.158606428571429,CC361,3,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,3,4000,0.0277777777777779,0.166666666666667,0.166666666666667,0.211735714285714,CC361,3,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,3,5000,0.0370370370370371,0.166666666666667,0.222222222222222,0.264893928571429,"CC1,CC12,CC15,CC20,CC361,CC72,CC78,CC8",3,Unknown,CC8,FALSE,TRUE
ERR12511778,minsnps,3,6000,0.0370370370370371,0.166666666666667,0.222222222222222,0.317922142857143,"CC1,CC12,CC15,CC20,CC361,CC72,CC78,CC8",3,Unknown,CC8,FALSE,TRUE
ERR12511778,minsnps,3,7000,0.0370370370370371,0.166666666666667,0.222222222222222,0.371106428571429,"CC1,CC12,CC15,CC20,CC361,CC72,CC78,CC8",3,Unknown,CC8,FALSE,TRUE
ERR12511778,minsnps,3,8000,0.0370370370370371,0.166666666666667,0.222222222222222,0.424108214285714,"CC1,CC12,CC15,CC20,CC361,CC72,CC78,CC8",3,Unknown,CC8,FALSE,TRUE
ERR12511778,minsnps,4,1000,0,0,0,0.0528335714285714,Unknown,0,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,4,2000,0.0170132325141778,0.130434782608696,0.130434782608696,0.105694642857143,CC361,3,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,4,3000,0.0170132325141778,0.130434782608696,0.130434782608696,0.158606428571429,CC361,3,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,4,4000,0.0170132325141778,0.130434782608696,0.130434782608696,0.211735714285714,CC361,3,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,4,5000,0.0226843100189037,0.130434782608696,0.173913043478261,0.264893928571429,"CC1,CC12,CC15,CC20,CC361,CC72,CC78,CC8",3,Unknown,CC8,FALSE,TRUE
ERR12511778,minsnps,4,6000,0.0226843100189037,0.130434782608696,0.173913043478261,0.317922142857143,"CC1,CC12,CC15,CC20,CC361,CC72,CC78,CC8",3,Unknown,CC8,FALSE,TRUE
ERR12511778,minsnps,4,7000,0.0226843100189037,0.130434782608696,0.173913043478261,0.371106428571429,"CC1,CC12,CC15,CC20,CC361,CC72,CC78,CC8",3,Unknown,CC8,FALSE,TRUE
ERR12511778,minsnps,4,8000,0.0226843100189037,0.130434782608696,0.173913043478261,0.424108214285714,"CC1,CC12,CC15,CC20,CC361,CC72,CC78,CC8",3,Unknown,CC8,FALSE,TRUE
ERR12511778,minsnps,5,1000,0.00137174211248285,0.037037037037037,0.037037037037037,0.0528335714285714,"CC1,CC101,CC12,CC15,CC361,CC5,CC6,CC7,CC72,CC772/CC834,CC78,CC789,CC8,CC80,CC96",1,Unknown,CC8,FALSE,TRUE
ERR12511778,minsnps,5,2000,0.0219478737997256,0.148148148148148,0.148148148148148,0.105694642857143,CC361,4,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,5,3000,0.0219478737997256,0.148148148148148,0.148148148148148,0.158606428571429,CC361,4,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,5,4000,0.0219478737997256,0.148148148148148,0.148148148148148,0.211735714285714,CC361,4,Unknown,CC8,TRUE,FALSE
ERR12511778,minsnps,5,5000,0.027434842249657,0.148148148148148,0.185185185185185,0.264893928571429,"CC1,CC12,CC15,CC361,CC72,CC78,CC8",4,Unknown,CC8,FALSE,TRUE
ERR12511778,minsnps,5,6000,0.027434842249657,0.148148148148148,0.185185185185185,0.317922142857143,"CC1,CC12,CC15,CC361,CC72,CC78,CC8",4,Unknown,CC8,FALSE,TRUE
ERR12511778,minsnps,5,7000,0.027434842249657,0.148148148148148,0.185185185185185,0.371106428571429,"CC1,CC12,CC15,CC361,CC72,CC78,CC8",4,Unknown,CC8,FALSE,TRUE
ERR12511778,minsnps,5,8000,0.027434842249657,0.148148148148148,0.185185185185185,0.424108214285714,"CC1,CC12,CC15,CC361,CC72,CC78,CC8",4,Unknown,CC8,FALSE,TRUE
ERR12511778,minsnps,30,1000,0.0025507601265177,0.0505050505050505,0.0505050505050505,0.0528335714285714,CC8,5,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,30,2000,0.00918273645546373,0.0909090909090909,0.101010101010101,0.105694642857143,"CC361,CC8",9,Unknown,CC8,FALSE,TRUE
ERR12511778,minsnps,30,3000,0.0134680134680134,0.111111111111111,0.121212121212121,0.158606428571429,CC8,11,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,30,4000,0.0185695337210488,0.131313131313131,0.141414141414141,0.211735714285714,CC8,13,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,30,5000,0.0277522701765127,0.161616161616162,0.171717171717172,0.264893928571429,CC8,16,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,30,6000,0.0312213039485768,0.171717171717172,0.181818181818182,0.317922142857143,CC8,17,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,30,7000,0.0387715539230691,0.191919191919192,0.202020202020202,0.371106428571429,CC8,19,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,30,8000,0.0448933782267115,0.202020202020202,0.222222222222222,0.424108214285714,CC8,20,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,79,1000,0.00277770763364561,0.050251256281407,0.0552763819095477,0.0528335714285714,CC8,10,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,79,2000,0.00643923133254211,0.0753768844221105,0.085427135678392,0.105694642857143,CC8,15,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,79,3000,0.0157571778490442,0.120603015075377,0.130653266331658,0.158606428571429,CC8,24,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,79,4000,0.0183833741572183,0.130653266331658,0.14070351758794,0.211735714285714,CC8,26,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,79,5000,0.0274740536855131,0.160804020100503,0.170854271356784,0.264893928571429,CC8,32,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,79,6000,0.03454458220752,0.180904522613065,0.190954773869347,0.317922142857143,CC8,36,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,79,7000,0.0445190778010656,0.206030150753769,0.21608040201005,0.371106428571429,CC8,41,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,79,8000,0.0510340647963435,0.21608040201005,0.236180904522613,0.424108214285714,CC8,43,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,147,1000,0.00173333333333333,0.04,0.0433333333333333,0.0528335714285714,CC8,12,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,147,2000,0.00536666666666667,0.07,0.0766666666666667,0.105694642857143,CC8,21,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,147,3000,0.0128333333333334,0.11,0.116666666666667,0.158606428571429,CC8,33,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,147,4000,0.0168888888888889,0.126666666666667,0.133333333333333,0.211735714285714,CC8,38,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,147,5000,0.0235000000000001,0.15,0.156666666666667,0.264893928571429,CC8,45,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,147,6000,0.0300333333333334,0.17,0.176666666666667,0.317922142857143,CC8,51,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,147,7000,0.039311111111111,0.193333333333333,0.203333333333333,0.371106428571429,CC8,58,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,147,8000,0.0476000000000001,0.21,0.226666666666667,0.424108214285714,CC8,63,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,200,1000,0.00230730308652387,0.0467532467532468,0.0493506493506494,0.0528335714285714,CC8,18,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,200,2000,0.00647664024287401,0.0779220779220779,0.0831168831168831,0.105694642857143,CC8,30,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,200,3000,0.0155371900826446,0.122077922077922,0.127272727272727,0.158606428571429,CC8,47,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,200,4000,0.0196660482374769,0.137662337662338,0.142857142857143,0.211735714285714,CC8,53,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,200,5000,0.0267701130038792,0.161038961038961,0.166233766233766,0.264893928571429,CC8,62,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,200,6000,0.0330511047394163,0.179220779220779,0.184415584415584,0.317922142857143,CC8,69,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,200,7000,0.0415584415584416,0.2,0.207792207792208,0.371106428571429,CC8,77,Unknown,CC8,TRUE,TRUE
ERR12511778,minsnps,200,8000,0.0539989880249621,0.225974025974026,0.238961038961039,0.424108214285714,CC8,87,Unknown,CC8,TRUE,TRUE
ERR12511779,random,7,1000,0.0204081632653062,0.142857142857143,0.142857142857143,0.0526425,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",1,Unknown,CC8,FALSE,TRUE
ERR12511779,random,7,2000,0.0204081632653062,0.142857142857143,0.142857142857143,0.105601428571429,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",1,Unknown,CC8,FALSE,TRUE
ERR12511779,random,7,3000,0.0816326530612246,0.285714285714286,0.285714285714286,0.158265714285714,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",2,Unknown,CC8,FALSE,TRUE
ERR12511779,random,7,4000,0.0816326530612246,0.285714285714286,0.285714285714286,0.211297142857143,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",2,Unknown,CC8,FALSE,TRUE
ERR12511779,random,7,5000,0.0816326530612246,0.285714285714286,0.285714285714286,0.263982857142857,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",2,Unknown,CC8,FALSE,TRUE
ERR12511779,random,7,6000,0.183673469387755,0.428571428571429,0.428571428571429,0.316875,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",3,Unknown,CC8,FALSE,TRUE
ERR12511779,random,7,7000,0.183673469387755,0.428571428571429,0.428571428571429,0.369619285714286,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",3,Unknown,CC8,FALSE,TRUE
ERR12511779,random,7,8000,0.183673469387755,0.428571428571429,0.428571428571429,0.422598571428571,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",3,Unknown,CC8,FALSE,TRUE
ERR12511779,random,13,1000,0.00591715976331361,0.0769230769230769,0.0769230769230769,0.0526425,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",1,Unknown,CC8,FALSE,TRUE
ERR12511779,random,13,2000,0.00591715976331361,0.0769230769230769,0.0769230769230769,0.105601428571429,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",1,Unknown,CC8,FALSE,TRUE
ERR12511779,random,13,3000,0.0532544378698226,0.230769230769231,0.230769230769231,0.158265714285714,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",3,Unknown,CC8,FALSE,TRUE
ERR12511779,random,13,4000,0.0532544378698226,0.230769230769231,0.230769230769231,0.211297142857143,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",3,Unknown,CC8,FALSE,TRUE
ERR12511779,random,13,5000,0.147928994082841,0.384615384615385,0.384615384615385,0.263982857142857,"CC1,CC10,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC93,CC942,CC96",5,Unknown,CC8,FALSE,TRUE
ERR12511779,random,13,6000,0.21301775147929,0.461538461538462,0.461538461538462,0.316875,"CC1,CC10,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC93,CC942,CC96",6,Unknown,CC8,FALSE,TRUE
ERR12511779,random,13,7000,0.289940828402366,0.538461538461538,0.538461538461538,0.369619285714286,"CC1,CC10,CC12,CC121,CC130,CC15,CC1943,CC20,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC93,CC942,CC96",7,Unknown,CC8,FALSE,TRUE
ERR12511779,random,13,8000,0.289940828402366,0.538461538461538,0.538461538461538,0.422598571428571,"CC1,CC10,CC12,CC121,CC130,CC15,CC1943,CC20,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC93,CC942,CC96",7,Unknown,CC8,FALSE,TRUE
ERR12511779,random,18,1000,0.00308641975308642,0.0555555555555556,0.0555555555555556,0.0526425,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",1,Unknown,CC8,FALSE,TRUE
ERR12511779,random,18,2000,0.00308641975308642,0.0555555555555556,0.0555555555555556,0.105601428571429,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",1,Unknown,CC8,FALSE,TRUE
